speed_mean,speed_max,speed_std,throttle_mean,throttle_max,throttle_full_pct,brake_mean,brake_applications,rpm_mean,rpm_max,gear_mean,gear_shifts,drs_active_pct,telemetry_points,lap_duration,lap_number,lap_time_seconds,compound,tyre_life,wear_total,stint_id,wear_cumulative,degradation_normalized,baseline_time,predicted_lap_time,scenario,time_saved
118.11974807293069,261.0,57.89413706786764,29.36280014977441,100.0,12.317880794701987,0.33112582781456956,250,8572.581907355028,12707.0,2.7059602649006624,37,0.0,755,100.797,61.0,100.797,INTERMEDIATE,6.0,28740.164684169333,2,143176.39659914255,0.7611128384613963,102.808,106.72042443482697,50% Improved Tire,0.9346279679700729
118.4306899594135,267.0,58.39605469285328,28.397850490018143,100.0,11.826544021024969,0.2996057818659658,228,8497.071396884421,12500.0,2.776609724047306,37,0.0,761,99.272,62.0,99.272,INTERMEDIATE,7.0,29039.34218813444,2,172215.738787277,0.821319750808151,102.808,107.02991204705422,50% Improved Tire,0.7543722966337185
118.07341771369012,264.0,59.11513107930153,28.648716285384722,100.0,13.766233766233766,0.3038961038961039,234,8373.587140277763,12155.0,2.7584415584415583,36,0.0,770,99.61,63.0,99.61,INTERMEDIATE,8.0,30201.848030906083,2,202417.58681818307,0.867897331649216,102.808,107.26933944360964,50% Improved Tire,0.589354844919427
120.81280911487242,267.0,59.76418054330334,29.69863703099529,100.0,12.746386333771353,0.2864651773981603,218,8466.775429757461,12835.0,2.85676741130092,35,0.0,761,98.364,64.0,98.364,INTERMEDIATE,9.0,30371.8969870044,2,232789.48380518748,0.9024992138615008,102.808,107.44720695893366,50% Improved Tire,0.45232632555523367
121.83371959633462,268.0,59.10717158306839,30.594037376018235,100.0,14.342629482071715,0.29880478087649404,225,8486.405501285952,12176.0,2.9216467463479416,30,0.0,753,97.16,65.0,97.16,INTERMEDIATE,10.0,29614.939893301842,2,262404.4236984893,0.9274909746283674,102.808,107.57567460597967,50% Improved Tire,0.3456994389686656
126.03808318361568,265.0,59.796785940052786,32.46811549547625,100.0,15.912208504801098,0.3100137174211248,226,8648.509442938035,12788.0,2.9684499314128945,35,0.0,729,94.035,66.0,94.035,INTERMEDIATE,11.0,29620.759109245002,2,292025.18280773435,0.9460798930063978,102.808,107.6712290820101,50% Improved Tire,0.2622258324363713
126.66353560465444,265.1218768,61.170979433879396,33.742946962650066,100.0,15.753424657534246,0.28904109589041094,211,8610.928854712836,12279.0,3.0,31,0.0,730,92.921,67.0,92.921,INTERMEDIATE,12.0,30822.000561499743,2,322847.1833692341,0.9603820045620399,102.808,107.74474765625072,50% Improved Tire,0.19558404612369884
126.83412935811324,270.0,60.924622448134315,32.475784787848596,100.0,16.480446927374302,0.3254189944134078,233,8488.43472108286,12726.0,3.0977653631284916,31,0.0,716,93.659,68.0,93.659,INTERMEDIATE,13.0,30355.108292965208,2,353202.29166219925,0.970754305614118,102.808,107.79806543257881,50% Improved Tire,0.14593792860677013
128.57601551114914,267.0,61.17345964350677,33.283938058048435,100.0,17.018284106891702,0.2939521800281294,209,8558.202526446541,11940.0,3.1125175808720114,35,0.0,711,91.607,69.0,91.607,INTERMEDIATE,14.0,30054.855796347405,2,383257.1474585467,0.9783461383792724,102.808,107.83709048972483,50% Improved Tire,0.10889922954261522
129.29760954143856,267.0,62.304212362013594,34.78301507855868,100.0,17.78093883357041,0.28165007112375534,198,8616.783833337917,12447.0,3.1109530583214795,32,0.0,703,91.244,70.0,91.244,INTERMEDIATE,15.0,30707.998879610335,2,413965.146338157,0.9840715978314205,102.808,107.86652164149265,50% Improved Tire,0.08057416708415133
130.9460113688138,269.0,62.24252981602267,34.283361212528845,100.0,17.159763313609467,0.3076923076923077,208,8681.308643950226,12420.0,3.133136094674556,37,0.0,676,90.363,71.0,90.363,INTERMEDIATE,16.0,29713.117768974687,2,443678.2641071317,0.9881660485943714,102.808,107.88756875619451,50% Improved Tire,0.060111369822351435
128.8264600059457,269.0,61.42105458508239,34.69029519779546,100.0,17.44868035190616,0.31671554252199413,216,8591.039358813769,12015.0,3.092375366568915,38,0.0,682,90.402,72.0,90.402,INTERMEDIATE,17.0,29273.183893750975,2,472951.4480008827,0.9911692424916331,102.808,107.90300637410401,50% Improved Tire,0.04499276579328182
135.12911974243687,268.0,64.4566690625425,37.219828679260935,100.0,20.381231671554254,0.29765395894428154,203,8768.85559955239,11868.0,3.2551319648093844,39,0.0,682,88.386,73.0,88.386,INTERMEDIATE,18.0,32341.86410201181,2,505293.3121028945,0.9936094383610069,102.808,107.91554995695093,50% Improved Tire,0.03264011282414003
136.73973203991267,266.0,63.25524328197971,39.66038620514259,100.0,23.636363636363637,0.296969696969697,196,8884.489783347613,12212.0,3.262121212121212,37,0.0,660,86.864,74.0,86.864,INTERMEDIATE,19.0,30218.461630018315,2,535511.7737329128,0.9952760867161704,102.808,107.92411719615582,50% Improved Tire,0.024168093984542338
136.87824648793156,269.0,63.740677212904785,38.72501234981647,100.0,22.97090352220521,0.29249617151607965,191,8924.537784245853,11886.0,3.2542113323124044,38,0.0,653,85.518,75.0,85.518,INTERMEDIATE,20.0,30225.88831620667,2,565737.6620491195,0.9965083351442828,102.808,107.93045144597568,50% Improved Tire,0.017885883689032767
139.90598727930794,271.0,64.74411911196579,41.31851551217249,100.0,24.961715160796324,0.28637059724349156,187,8964.584009427377,11904.0,3.32312404287902,42,0.0,653,85.316,76.0,85.316,INTERMEDIATE,21.0,31347.56707160705,2,597085.2291207265,0.9974479346110723,102.808,107.93528136307476,50% Improved Tire,0.013085157306008455
138.55293721810315,271.0,64.2561700421077,38.33670951932942,100.0,22.5609756097561,0.3048780487804878,200,8754.07577208573,11932.0,3.388719512195122,43,0.0,656,85.46,77.0,85.46,INTERMEDIATE,22.0,31074.50630266584,2,628159.7354233924,0.9981295895013919,102.808,107.93878534187297,50% Improved Tire,0.009596674769525748
138.18667374865242,268.0,64.08722126032806,37.39805981251013,100.0,21.954887218045112,0.3233082706766917,215,8931.211777145565,11826.0,3.312781954887218,39,0.0,665,85.201,78.0,85.201,INTERMEDIATE,23.0,31560.837813785965,2,659720.5732371784,0.998635825414302,102.808,107.94138759695969,50% Improved Tire,0.0070028368983088285
